No:,3 month,1 month,1 week,Patients num,,,,,,
8164,1,1,1.012,69,,,,,,
8165,1,1,1,35,,,,,,
8166,1,1,1,21,,,,,,
8167,1,1,1.633,52,,,,,,
8168,1,1,1,100,,,,,,
8169,1,1,1,91,,,,,,
8170,1,1,1.082,66,,,,,,
8171,1,1,0.271,25,,,,,,
8172,1,1,1.101,28,,,,,,
8173,1,1,0.918,34,,,,,,
8174,1,1.003,1,62,,,,,,
8175,1,1,0.41,113,,,,,,
8176,1,1,1.15,127,,,,,,
8177,1,1,1,79,,,,,,
8178,1,1,2.083,102,,,,,,
8179,1,1,1.186,50,,,,,,
8180,1,1,2.141,99,,,,,,
8181,1,1,1,61,,,,,,
8182,1,1,0.309,53,,,,,,
8183,1,1,1,33,,,,,,
8184,1,1,0.985,29,,,,,,
8185,1,1,1,45,,,,,,
8186,1,1,1,128,,,,,,
8187,1,1,1,78,,,,,,
8188,1,1,1,98,,,,,,
8189,1,1,0.22,102,,,,,,
8190,1,1,1.269,26,,,,,,
8191,1,1,1.009,74,,,,,,
8192,1,1,1,70,,,,,,
8193,1,1,1.142,42,,,,,,
8194,1,1,1,60,,,,,,
8195,1,1,2.874,70,,,,,,
8196,1,1,1.165,106,,,,,,
8197,1,1,3.501,38,,,,,,
8198,1,1,1,83,,,,,,
8199,1,1,1,94,,,,,,
8200,1,1,1,82,,,,,,
8201,1,1,1,151,,,,,,
8202,1,1.007,0.904,106,,,,,,
8203,1,1,1.109,91,,,,,,
8204,1,1,0.677,84,,,,,,
8205,1,1,1,64,,,,,,
8206,1,1,1,98,,,,,,
8207,1,1,0.994,108,,,,,,
8208,1,1,1.142,100,,,,,,
8209,1,1,0.375,65,,,,,,
8210,1,1,0.925,52,,,,,,
8211,1,1,1,95,,,,,,
8212,1,1,0.313,107,,,,,,
8213,1,1,1,48,,,,,,
8214,1,1,0.436,36,,,,,,
8215,1,1,0.937,62,,,,,,
8216,1,1,0.944,78,,,,,,
8217,1,1,1,54,,,,,,
8218,1,1,0.928,79,,,,,,
8219,1,1,1,76,,,,,,
8220,1,1,1,30,,,,,,
8221,1,1,2.864,34,,,,,,
8222,1,1,1,40,,,,,,
8223,1,1,1,60,,,,,,
8224,1,1,1.431,98,,,,,,
8225,1,1,1,36,,,,,,
8226,1,1,1,62,,,,,,
8227,1,1,1,77,,,,,,
8228,1,1,1,43,,,,,,
8229,1,1,0.32,68,,,,,,
8230,1,1,1,65,,,,,,
8231,1,1,1.054,36,,,,,,
8232,1,1,1,43,,,,,,
8233,1,1,1.104,77,,,,,,
8234,1,1,0.942,120,,,,,,
8235,1,1,0.534,38,,,,,,
8236,1,1,1,58,,,,,,
8237,1,1,1.215,112,,,,,,
8238,1,1,0.304,128,,,,,,
8239,1,1,0.496,36,,,,,,
8240,1,1,3.09,70,,,,,,
8241,1,1,0.28,29,,,,,,
8242,1,1,0.97,86,,,,,,
8243,1,1,1,53,,,,,,
8244,1,1,1.62,58,,,,,,
8245,1,1,0.354,52,,,,,,
8246,1,1,0.928,85,,,,,,
8247,1,1,1,88,,,,,,
8248,1,1,1,64,,,,,,
8249,1,1,1,83,,,,,,
8250,1,1,0.995,82,,,,,,
8251,1,1,0.98,42,,,,,,
8252,1,1,0.697,100,,,,,,
8253,1,1,1.236,90,,,,,,
8254,1,1,1,43,,,,,,
8255,1,1,1,64,,,,,,
8256,1,1,0.354,58,,,,,,
8257,1,1,1.044,82,,,,,,
8258,1,1,1.147,139,,,,,,
8259,1,1,0.998,49,,,,,,
8260,1,1,1,42,,,,,,
8261,1,1,1,37,,,,,,
8262,1,1,1.295,109,,,,,,
8263,1,1,1.085,76,,,,,,
8264,1,1,0.993,41,,,,,,
8265,1,1,1.047,33,,,,,,
8266,1,1,1,40,,,,,,
8267,1,1,1.06,59,,,,,,
8268,1,1,1,59,,,,,,
8269,1,1,1.6,58,,,,,,
8270,1,1,1,112,,,,,,
8271,1,1,1,17,,,,,,
8272,1,1,1,93,,,,,,
8273,1,1,0.83,46,,,,,,
8274,1,1,2.123,48,,,,,,
8275,1,1,0.363,66,,,,,,
8276,1,1,1,48,,,,,,
8277,1,1,1,72,,,,,,
8278,1,1,1.053,124,,,,,,
8279,1,1,2.505,99,,,,,,
8280,1,1,1,43,,,,,,
8281,1,1,1.858,38,,,,,,
8282,1,1,1,98,,,,,,
8283,1,1,1,55,,,,,,
8284,1,1,1.249,71,,,,,,
8285,1,1,0.714,86,,,,,,
8286,1,1,1,123,,,,,,
8287,1,1,1,71,,,,,,
8288,1,1,1,25,,,,,,
8289,1,1,1.025,75,,,,,,
8290,1,1,1.347,43,,,,,,
8291,1,1,1,60,,,,,,
8292,1,1,1,21,,,,,,
8293,1,1,1.189,28,,,,,,
8294,1,1,1,73,,,,,,
8295,1,1,1,81,,,,,,
8296,1,1,1,83,,,,,,
8297,1,1,1,135,,,,,,
8298,1,1,1.598,59,,,,,,
8299,1,1,1,47,,,,,,
8300,1,1,1,111,,,,,,
8301,1,1,1,84,,,,,,
8302,1,1,0.52,85,,,,,,
8303,1,1,0.247,89,,,,,,
8304,1,1,1,54,,,,,,
8305,1,0.999,1.017,95,,,,,,
8306,1,1,1.759,64,,,,,,
8307,1,1,1,37,,,,,,
8308,1,1,1.816,96,,,,,,
8309,1,1,1,66,,,,,,
8310,1,1,1.225,60,,,,,,
8311,1,1,1,45,,,,,,
8312,1,1,4.755,87,,,,,,
8313,1,1,1,97,,,,,,
8314,1,1,1,16,,,,,,
8315,1,1,1,63,,,,,,
8316,1,1,1.094,139,,,,,,
8317,1,1,0.984,26,,,,,,
8318,1,1,0.263,53,,,,,,
8319,1,1,1,52,,,,,,
8320,1,1,0.945,58,,,,,,
8321,1,1,2.837,83,,,,,,
8322,1,1,0.705,70,,,,,,
8323,1,1,1.104,56,,,,,,
8324,1,1,1.012,59,,,,,,
8325,1,1,1.015,63,,,,,,
8326,1,1,2.556,103,,,,,,
8327,1,1,1.786,62,,,,,,
8328,1,1,0.516,89,,,,,,
8329,1,1,1,48,,,,,,
8330,1,1,1.172,66,,,,,,
8331,1,1,1,143,,,,,,
8332,1,1,1,74,,,,,,
8333,1,1,1,97,,,,,,
8334,1,1,0.779,42,,,,,,
8335,1,1,1,48,,,,,,
8336,1,1,0.314,25,,,,,,
8337,1,1,2.913,62,,,,,,
8338,1,1,0.962,90,,,,,,
8339,1,1,0.598,29,,,,,,
8340,1,1,1.007,48,,,,,,
8341,1,1,1.135,79,,,,,,
8342,1,1,1.738,78,,,,,,
8343,1,1,1.073,77,,,,,,
8344,1,1,0.648,67,,,,,,
8345,1,1,1,71,,,,,,
8346,1,1,1,97,,,,,,
8347,1,1,0.46,100,,,,,,
8348,1,1,0.646,110,,,,,,
8349,1,1,0.989,103,,,,,,
8350,1,1,1,68,,,,,,
8351,1,1,1.079,78,,,,,,
8352,1,1,1,73,,,,,,
8353,1,1,0.467,40,,,,,,
8354,1,1,1.004,53,,,,,,
8355,1,1,1,41,,,,,,
8356,1,1,1,95,,,,,,
8357,1,1,1.115,56,,,,,,
8358,1,1,1.19,66,,,,,,
8359,1,1,1,86,,,,,,
8360,1,1,1.004,101,,,,,,
8361,1,1,1,61,,,,,,
8362,1,1,1,87,,,,,,
8363,1,1,1.149,60,,,,,,
8364,1,1,1,104,,,,,,
8365,1,1,1,41,,,,,,
8366,1,0.998,3.595,100,,,,,,
8367,1,1,0.993,82,,,,,,
8368,1,1,1.641,82,,,,,,
8369,1,1,1.064,24,,,,,,
8370,1,1,1,87,,,,,,
8371,1,1,0.294,77,,,,,,
8372,1,1,1,40,,,,,,
8373,1,0.999,1,48,,,,,,
8374,1,1,1,94,,,,,,
8375,1,1,0.956,69,,,,,,
8376,1,1,2.934,104,,,,,,
8377,1,1,1.053,113,,,,,,
8378,1,1,1.011,63,,,,,,
8379,1,1,1.628,111,,,,,,
8380,1,1,4.434,134,,,,,,
8381,1,1,1,60,,,,,,
8382,1,1,1,88,,,,,,
8383,1,1,0.269,82,,,,,,
8384,1,1,1,72,,,,,,
8385,1,1,1,27,,,,,,
8386,1,1,1,90,,,,,,
8387,1,1,2.836,84,,,,,,
8388,1,1,0.952,95,,,,,,
8389,1,1,1,76,,,,,,
8390,1,1,1,40,,,,,,
8391,1,1,1,53,,,,,,
8392,1,1,1.081,58,,,,,,
8393,1,1,1.736,125,,,,,,
8394,1,1,1,45,,,,,,
8395,1,1,0.278,66,,,,,,
8396,1,1.348,1.277,109,,,,,,
8397,1,1,0.883,40,,,,,,
8398,1,1,1.005,81,,,,,,
8399,1,1,1.612,37,,,,,,
8400,1,0.974,5.292,105,,,,,,
8401,1,1,1,52,,,,,,
8402,1,1.008,1,107,,,,,,
8403,1,1,1.091,126,,,,,,
8404,1,1,0.947,93,,,,,,
8405,1,1,0.331,108,,,,,,
8406,1,1,1.138,52,,,,,,
8407,1,1,1,84,,,,,,
8408,1,0.933,1,102,,,,,,
8409,1,1,1,92,,,,,,
8410,1,1,0.944,29,,,,,,
8411,1,1,1,64,,,,,,
8412,1,1,1.029,24,,,,,,
8413,1,1,3.504,71,,,,,,
8414,1,1,1.02,39,,,,,,
8415,1,1,1.008,48,,,,,,
8416,1,1,1.424,47,,,,,,
8417,1,1,1,79,,,,,,
8418,1,1,0.346,106,,,,,,
8419,1,1,1,91,,,,,,
8420,1,1,3.546,53,,,,,,
8421,1,1,1.205,61,,,,,,
8422,1,1,4.551,108,,,,,,
8423,1,1,1,60,,,,,,
8424,1,1,3.965,96,,,,,,
8425,1,1,0.986,43,,,,,,
8426,1,1,1,46,,,,,,
8427,1,1,1,76,,,,,,
8428,1,1,1,64,,,,,,
8429,1,1,1.13,108,,,,,,
8430,1,1,1,90,,,,,,
8431,1,1,1.917,83,,,,,,
8432,1,1,0.414,68,,,,,,
8433,1,1,1,55,,,,,,
8434,1,1,1,74,,,,,,
8435,1,1,1,93,,,,,,
8436,1,1,1,89,,,,,,
8437,1,1,2.604,74,,,,,,
8438,1,1,0.981,112,,,,,,
8439,1,1,1.152,48,,,,,,
8440,1,1,1,91,,,,,,
8441,1,1,1.046,100,,,,,,
8442,1,1,1,42,,,,,,
8443,1,1,1,30,,,,,,
8444,1,1,1.646,109,,,,,,
8445,1,1,1.017,101,,,,,,
8446,1,1.291,1,103,,,,,,
8447,1,1,1,78,,,,,,
8448,1,1,3.358,99,,,,,,
8449,1,1,1,67,,,,,,
8450,1,1,1,80,,,,,,
8451,1,1,1.037,82,,,,,,
8452,1,1,1.003,104,,,,,,
8453,1,0.995,1,43,,,,,,
8454,1,1,1,46,,,,,,
8455,1,1,1.054,81,,,,,,
8456,1,1,1,81,,,,,,
8457,1,1,0.844,61,,,,,,
8458,1,1,0.973,48,,,,,,
8459,1,1,1,101,,,,,,
8460,1,1,2.264,48,,,,,,
8461,1,1,0.859,76,,,,,,
8462,1,1,1,86,,,,,,
8463,1,1,0.556,79,,,,,,
8464,1,1,1.087,94,,,,,,
8465,1,1,1,72,,,,,,
8466,1,1,1.238,117,,,,,,
8467,1,0.999,1,27,,,,,,
8468,1,1,1,62,,,,,,
8469,1,1,1.178,69,,,,,,
8470,1,1,1,26,,,,,,
8471,1,1,1.159,32,,,,,,
8472,1,1,1,24,,,,,,
8473,1,1,1,31,,,,,,
8474,1,1,1,52,,,,,,
8475,1,1,1.02,112,,,,,,
8476,1,1,1.214,38,,,,,,
8477,1,1,1,55,,,,,,
8478,1,1,1,41,,,,,,
8479,1,0.999,1.032,120,,,,,,
8480,1,1,0.575,54,,,,,,
8481,1,1,2.619,40,,,,,,
8482,1,1,0.926,81,,,,,,
8483,1,1,1.081,31,,,,,,
8484,1,1,1,33,,,,,,
8485,1,1,1.2,57,,,,,,
8486,1,1,1,55,,,,,,
8487,1,1,1,95,,,,,,
8488,1,1,1.001,36,,,,,,
8489,1,1,1,31,,,,,,
8490,1,1,1,82,,,,,,
8491,1,1,1,96,,,,,,
8492,1,1,1,48,,,,,,
8493,1,1,0.244,69,,,,,,
8494,1,1,0.37,92,,,,,,
8495,1,1,1,69,,,,,,
8496,1,1,1.092,86,,,,,,
8497,1,1,1.61,58,,,,,,
8498,1,1,3.736,39,,,,,,
8499,1,1,0.827,23,,,,,,
8500,1,1,1.232,46,,,,,,
8501,1,1,2.672,107,,,,,,
8502,1,1,1,84,,,,,,
8503,1,1,0.849,81,,,,,,
8504,1,1,1.071,83,,,,,,
8505,1,1,1,87,,,,,,
8506,1,1,1,107,,,,,,
8507,1,1,1.241,85,,,,,,
8508,1,1,1.001,28,,,,,,
8509,1,1,1.137,100,,,,,,
8510,1,1,1.415,40,,,,,,
8511,1,1,1.026,53,,,,,,
8512,1,1,1,130,,,,,,
8513,1,1,0.87,73,,,,,,
8514,1,1,1,98,,,,,,
8515,1,1,1,44,,,,,,
8516,1,1,1.156,60,,,,,,
8517,1,1,1,45,,,,,,
8518,1,1,1.91,34,,,,,,
8519,1,1,0.418,46,,,,,,
8520,1,1,1.177,33,,,,,,
8521,1,1,0.464,40,,,,,,
8522,1,1,1.01,85,,,,,,
8523,1,1,1,112,,,,,,
8524,1,1,1.104,62,,,,,,
8525,1,1,1,39,,,,,,
8526,1,1,0.994,80,,,,,,
8527,1,1,0.907,104,,,,,,
8528,1,1,1,60,,,,,,
8529,1,1,1,106,,,,,,
8530,1,1,1.484,45,,,,,,
8531,1,1,1.12,103,,,,,,
8532,1,1,4.382,56,,,,,,
8533,1,1,2.275,51,,,,,,
8534,1,1,0.399,32,,,,,,
8535,1,1,1,33,,,,,,
8536,1,1,0.999,63,,,,,,
8537,1,1,1.059,93,,,,,,
8538,1,1,1,55,,,,,,
8539,1,1,1.207,54,,,,,,
8540,1,1,1.051,96,,,,,,
8541,1,1,1.258,83,,,,,,
8542,1,1,0.423,86,,,,,,
8543,1,1,1.073,90,,,,,,
8544,1,1,1.449,40,,,,,,
8545,1,1,1,57,,,,,,
8546,1,1,1,40,,,,,,
8547,1,1,0.951,64,,,,,,
8548,1,1,1,37,,,,,,
8549,1,1,1.006,96,,,,,,
8550,1,1,1.038,64,,,,,,
8551,1,1,1.202,127,,,,,,
8552,1,1,1.412,44,,,,,,
8553,1,0.997,0.833,76,,,,,,
8554,1,1,1,78,,,,,,
8555,1,1,0.331,35,,,,,,
8556,1,1,1,36,,,,,,
8557,1,1,1,53,,,,,,
8558,1,1,1.406,40,,,,,,
8559,1,1,1.146,83,,,,,,
8560,1,1,1,44,,,,,,
8561,1,1,1.95,68,,,,,,
8562,1,1,1.034,68,,,,,,
8563,1,1,1,109,,,,,,
8564,1,1,1.027,102,,,,,,
8565,1,1,1.036,65,,,,,,
8566,1,1,0.707,113,,,,,,
8567,1,1,2.037,150,,,,,,
8568,1,1,0.957,97,,,,,,
8569,1,1,1,107,,,,,,
8570,1,1,1,44,,,,,,
8571,1,1,0.418,94,,,,,,
8572,1,1,3.147,79,,,,,,
8573,1,1,1,30,,,,,,
8574,1,1,1.123,47,,,,,,
8575,1,1,3.814,35,,,,,,
8576,1,1,1.002,118,,,,,,
8577,1,1,1.829,64,,,,,,
8578,1,1,1.172,68,,,,,,
8579,1,1,1.475,40,,,,,,
8580,1,1,0.878,76,,,,,,
8581,1,1,0.838,60,,,,,,
8582,1,1,0.999,32,,,,,,
8583,1,1,1,42,,,,,,
8584,1,1,1,66,,,,,,
8585,1,1,1,64,,,,,,
8586,1,1,1.095,110,,,,,,
8587,1,1,1,99,,,,,,
8588,1,1,1.207,141,,,,,,
8589,1,1,0.773,81,,,,,,
8590,1,1,0.995,44,,,,,,
8591,1,1,2.363,31,,,,,,
8592,1,1,1.037,91,,,,,,
8593,1,1,0.969,103,,,,,,
8594,1,1,0.453,68,,,,,,
8595,1,1,0.594,44,,,,,,
8596,1,1,1,42,,,,,,
8597,1,1,1,64,,,,,,
8598,1,1,1.317,39,,,,,,
8599,1,1,0.961,71,,,,,,
8600,1,1,1.144,96,,,,,,
8601,1,1,0.978,53,,,,,,
8602,1,1,0.667,103,,,,,,
8603,1,1,1,124,,,,,,
8604,1,1,1,61,,,,,,
8605,1,1,1,101,,,,,,
8606,1,1,2.938,70,,,,,,
8607,1,1,3.053,76,,,,,,
8608,1,0.998,0.605,87,,,,,,
8609,1,1,1.097,51,,,,,,
8610,1,1,1,103,,,,,,
8611,1,1,1,79,,,,,,
8612,1,1,1,58,,,,,,
8613,1,1,0.393,32,,,,,,
8614,1,1,1,64,,,,,,
8615,1,1,1.195,49,,,,,,
8616,1,1,3.278,101,,,,,,
8617,1,1,1,46,,,,,,
8618,1,1,1.126,96,,,,,,
8619,1,1,1.179,59,,,,,,
8620,1,1,0.347,88,,,,,,
8621,1,1,1.036,43,,,,,,
8622,1,1,1.025,67,,,,,,
8623,1,1,1.011,32,,,,,,
8624,1,1,0.686,119,,,,,,
8625,1,1,0.504,70,,,,,,
8626,1,1,1,53,,,,,,
8627,1,1,1.004,31,,,,,,
8628,1,1,3.34,112,,,,,,
8629,1,1,1.642,60,,,,,,
8630,1,1,1,24,,,,,,
8631,1,1,1.491,37,,,,,,
8632,1,1,1,59,,,,,,
8633,1,1,1,66,,,,,,
8634,1,1,1.254,130,,,,,,
8635,1,1,1.359,86,,,,,,
8636,1,1,0.872,87,,,,,,
8637,1,1,3.568,82,,,,,,
8638,1,1,1,32,,,,,,
8639,1,1,1,93,,,,,,
8640,1,1,0.616,48,,,,,,
8641,1,1,1.251,99,,,,,,
8642,1,1,1.49,67,,,,,,
8643,1,1,1.175,92,,,,,,
8644,1,1,1.159,122,,,,,,
8645,1,1,1,41,,,,,,
8646,1,1,1,46,,,,,,
8647,1,1,1,57,,,,,,
8648,1,0.997,1,110,,,,,,
8649,1,1,0.966,57,,,,,,
8650,1,1,1.368,126,,,,,,
8651,1,1.018,1.207,67,,,,,,
8652,1,0.999,2.342,82,,,,,,
8653,1,1,0.479,34,,,,,,
8654,1,1,2.015,140,,,,,,
8655,1,1,1,70,,,,,,
8656,1,1,1,45,,,,,,
8657,1,1,1.053,118,,,,,,
8658,1,1,1,21,,,,,,
8659,1,1,0.938,101,,,,,,
8660,1,1,0.243,103,,,,,,
8661,1,1,1,31,,,,,,
8662,1,1,1,15,,,,,,
8663,1,1,1.091,80,,,,,,
8664,1,1,1,72,,,,,,
8665,1,1,1,54,,,,,,
8666,1,1,1,80,,,,,,
8667,1,1,1,48,,,,,,
8668,1,1,1,47,,,,,,
8669,1,1,1.172,51,,,,,,
8670,1,1,1.029,84,,,,,,
8671,1,1,1,69,,,,,,
8672,1,1,1.181,122,,,,,,
8673,1,1,1,58,,,,,,
8674,1,1,1,58,,,,,,
8675,1,1,1.775,87,,,,,,
8676,1,1,0.911,94,,,,,,
8677,1,1,1.002,48,,,,,,
8678,1,1,1,48,,,,,,
8679,1,1,1,20,,,,,,
8680,1,1,1,52,,,,,,
8681,1,1,2.661,41,,,,,,
8682,1,1,0.915,36,,,,,,
8683,1,1,0.527,52,,,,,,
8684,1,1,1.524,37,,,,,,
8685,1,1,1,45,,,,,,
8686,1,1,2.704,61,,,,,,
8687,1,1,1.956,105,,,,,,
8688,1,1,1.011,65,,,,,,
8689,1,1,0.866,29,,,,,,
8690,1,1.001,1,51,,,,,,
8691,1,1,1,51,,,,,,
8692,1,1,1,43,,,,,,
8693,1,1,1.394,31,,,,,,
8694,1,1,3.19,40,,,,,,
8695,1,1,1,57,,,,,,
8696,1,1,1,30,,,,,,
8697,1,1,3.011,73,,,,,,
8698,1,1,1,114,,,,,,
8699,1,1,0.988,42,,,,,,
8700,1,1,1,66,,,,,,
8701,1,1,0.935,28,,,,,,
8702,1,1.001,3.238,115,,,,,,
8703,1,1,1,103,,,,,,
8704,1,1,1.051,108,,,,,,
8705,1,1,4.085,125,,,,,,
8706,1,1,1,33,,,,,,
8707,1,1,1,86,,,,,,
8708,1,1,4.206,106,,,,,,
8709,1,1,1,65,,,,,,
8710,1,1,1,157,,,,,,
8711,1,1,1,32,,,,,,
8712,1,1,1,71,,,,,,
8713,1,1,3.366,101,,,,,,
8714,1,1,1,33,,,,,,
8715,1,1,1.052,110,,,,,,
8716,1,1,0.71,30,,,,,,
8717,1,1,1.151,95,,,,,,
8718,1,1,1,77,,,,,,
8719,1,0.994,1,97,,,,,,
8720,1,1,1,53,,,,,,
8721,1,1,0.268,65,,,,,,
8722,1,1.001,1,97,,,,,,
8723,1,1,1,75,,,,,,
8724,1,1,1.001,99,,,,,,
8725,1,1,1,35,,,,,,
8726,1,1,1,99,,,,,,
8727,1,1,1,34,,,,,,
8728,1,1,1.085,51,,,,,,
8729,1,1,0.482,109,,,,,,
8730,1,1,1,55,,,,,,
8731,1,1,0.897,49,,,,,,
8732,1,1,1,95,,,,,,
8733,1,1,1,39,,,,,,
8734,1,1,1,56,,,,,,
8735,1,1,1.001,96,,,,,,
8736,1,0.999,1.761,58,,,,,,
8737,1,1,1.993,31,,,,,,
8738,1,1,1.011,45,,,,,,
8739,1,1,1.142,27,,,,,,
8740,1,1,1.03,55,,,,,,
8741,1,1,1,61,,,,,,
8742,1,1,1.098,91,,,,,,
8743,1,1,1,55,,,,,,
8744,1,1,1.022,27,,,,,,
8745,1,0.997,1,51,,,,,,
8746,1,1,0.758,23,,,,,,
8747,1,1,1.069,71,,,,,,
8748,1,1,0.543,70,,,,,,
8749,1,1,0.65,42,,,,,,
8750,1,1,0.458,85,,,,,,
8751,1,1,1,119,,,,,,
8752,1,1,1.516,68,,,,,,
8753,1,1,1.057,28,,,,,,
8754,1,1,1,64,,,,,,
8755,1,1,1.2,33,,,,,,
8756,1,1,3.565,49,,,,,,
8757,1,1,1.025,57,,,,,,
8758,1,1,1.182,97,,,,,,
8759,1,1,1,75,,,,,,
8760,1,1,1.49,59,,,,,,
8761,1,1,0.678,124,,,,,,
8762,1,1,1.111,60,,,,,,
8763,1,1,1,24,,,,,,
8764,1,1,0.721,77,,,,,,
8765,1,1,1,88,,,,,,
8766,1,1,1.073,60,,,,,,
8767,1,1,1.18,103,,,,,,
8768,1,1,1.168,83,,,,,,
8769,1,1,1,41,,,,,,
8770,1,1,2.348,95,,,,,,
8771,1,1,0.827,71,,,,,,
8772,1,1,0.367,44,,,,,,
8773,1,1,0.279,36,,,,,,
8774,1,1,1,27,,,,,,
8775,1,1,1,55,,,,,,
8776,1,1,0.949,37,,,,,,
8777,1,1,1,42,,,,,,
8778,1,1,1.149,79,,,,,,
8779,1,1,1,92,,,,,,
8780,1,1,1.141,122,,,,,,
8781,1,1,1.084,77,,,,,,
8782,1,1,2.062,42,,,,,,
8783,1,1,1.316,51,,,,,,
8784,1,1,3.825,45,,,,,,
8785,1,1,1.245,78,,,,,,
8786,1,1,0.966,93,,,,,,
8787,1,1,1,91,,,,,,
8788,1,1,1,27,,,,,,
8789,1,1,1.012,57,,,,,,
8790,1,1,1.922,39,,,,,,
8791,1,1,1,72,,,,,,
8792,1,1,1.718,42,,,,,,
8793,1,1,2.886,85,,,,,,
8794,1,1,1.066,93,,,,,,
8795,1,1,0.414,83,,,,,,
8796,1,1,1.165,65,,,,,,
8797,1,1,1,76,,,,,,
8798,1,1,1,68,,,,,,
8799,1,1,1,49,,,,,,
8800,1,1,2.023,98,,,,,,
8801,1,1,1,36,,,,,,
8802,1,1,1,50,,,,,,
8803,1,1,0.367,36,,,,,,
8804,1,1,1,40,,,,,,
8805,1,1,1.049,70,,,,,,
8806,1,1,1.097,110,,,,,,
8807,1,1,1,67,,,,,,
8808,1,1,1.07,70,,,,,,
8809,1,1,3.285,31,,,,,,
8810,1,1,1,94,,,,,,
8811,1,1,1,91,,,,,,
8812,1,1,1.017,41,,,,,,
8813,1,1,1.323,38,,,,,,
8814,1,1,1,55,,,,,,
8815,1,1,1.354,99,,,,,,
8816,1,1,1.661,28,,,,,,
8817,1,1.001,1,93,,,,,,
8818,1,1,1,87,,,,,,
8819,1,1,1,56,,,,,,
8820,1,1,1.024,23,,,,,,
8821,1,1,1.093,113,,,,,,
8822,1,1,0.836,103,,,,,,
8823,1,1,1.378,60,,,,,,
8824,1,1,0.738,45,,,,,,
8825,1,1,0.212,87,,,,,,
8826,1,1,1.239,33,,,,,,
8827,1,1,0.919,83,,,,,,
8828,1,1,1,28,,,,,,
8829,1,1,1.053,83,,,,,,
8830,1,1,1.348,25,,,,,,
8831,1,1,0.276,59,,,,,,
8832,1,1,1.024,58,,,,,,
8833,1,1,0.993,108,,,,,,
8834,1,1.238,0.793,58,,,,,,
8835,1,1,1.246,62,,,,,,
8836,1,1,1.676,144,,,,,,
8837,1,1,0.915,51,,,,,,
8838,1,1,1,91,,,,,,
8839,1,1,1,108,,,,,,
8840,1,1,0.414,95,,,,,,
8841,1,1,1,68,,,,,,
8842,1,1,3.819,39,,,,,,
8843,1,1,1,56,,,,,,
8844,1,1,1.101,53,,,,,,
8845,1,1,0.402,113,,,,,,
8846,1,1,1.08,38,,,,,,
8847,1,1,0.909,62,,,,,,
8848,1,1,0.859,74,,,,,,
8849,1,1,1.024,130,,,,,,
8850,1,1,1,47,,,,,,
8851,1,1,3.076,60,,,,,,
8852,1,1,1,45,,,,,,
8853,1,1,1.189,132,,,,,,
8854,1,1,1,32,,,,,,
8855,1,1,1.354,28,,,,,,
8856,1,1,2.873,50,,,,,,
8857,1,1,1,91,,,,,,
8858,1,1,1.133,51,,,,,,
8859,1,1,1,21,,,,,,
8860,1,1,4.142,106,,,,,,
8861,1,1,1,60,,,,,,
8862,1,1,1.094,107,,,,,,
8863,1,1,1,66,,,,,,
8864,1,1,1,50,,,,,,
8865,1,1,3.661,110,,,,,,
8866,1,1,0.318,105,,,,,,
8867,1,1,0.985,119,,,,,,
8868,1,1,1,43,,,,,,
8869,1,1,1.652,66,,,,,,
8870,1,1,1,16,,,,,,
8871,1,1,1,79,,,,,,
8872,1,1,4.187,51,,,,,,
8873,1,1,3.868,86,,,,,,
8874,1,1,2.843,88,,,,,,
8875,1,1,1,70,,,,,,
8876,1,1,3.764,46,,,,,,
8877,1,1,1,93,,,,,,
8878,1,1,1.15,94,,,,,,
8879,1,1,1.038,117,,,,,,
8880,1,1,1.047,45,,,,,,
8881,1,1,0.705,48,,,,,,
8882,1,1,1,65,,,,,,
8883,1,1,1.092,96,,,,,,
8884,1,1,0.979,109,,,,,,
8885,1,1,1.009,59,,,,,,
8886,1,1,0.687,33,,,,,,
8887,1,1,0.736,47,,,,,,
8888,1,1,1.396,93,,,,,,
8889,1,1.066,1.651,97,,,,,,
8890,1,1,1,69,,,,,,
8891,1,1,1.114,40,,,,,,
8892,1,1,0.35,52,,,,,,
8893,1,1,1.138,68,,,,,,
8894,1,1,1.418,62,,,,,,
8895,1,1,1,64,,,,,,
8896,1,1,1.253,107,,,,,,
8897,1,1,1.323,109,,,,,,
8898,1,1,1,87,,,,,,
8899,1,1,1,73,,,,,,
8900,1,1,1.953,109,,,,,,
8901,1,1,1,97,,,,,,
8902,1,1,1,91,,,,,,
8903,1,1,1.071,57,,,,,,
8904,1,1,1,122,,,,,,
8905,1,1,0.998,82,,,,,,
8906,1,1,3.937,69,,,,,,
8907,1,1,0.805,51,,,,,,
8908,1,1,1,59,,,,,,
8909,1,1,0.724,64,,,,,,
8910,1,1,1,48,,,,,,
8911,1,1,1,60,,,,,,
8912,1,1,1.005,56,,,,,,
8913,1,1,0.318,58,,,,,,
8914,1,1,3.386,36,,,,,,
8915,1,1,1,27,,,,,,
8916,1,1,1,126,,,,,,
8917,1,1,0.978,35,,,,,,
8918,1,1,1,30,,,,,,
8919,1,1,3.695,47,,,,,,
8920,1,1,0.717,39,,,,,,
8921,1,1,0.582,25,,,,,,
8922,1,1,1,67,,,,,,
8923,1,1,0.956,132,,,,,,
8924,1,1,1,93,,,,,,
8925,1,1,1,118,,,,,,
8926,1,1,1.133,43,,,,,,
8927,1,1,1,43,,,,,,
